Unnamed: 0,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,ind,mi-eff N,mi-eff P,Seebeck,Powerfactor
mp-561902,-0.6030134823635063,0.4118000000000004,CsAg3S2,0.0,"['Ag', 'Cs', 'S']","# generated using pymatgen
data_CsAg3S2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.44943654
_cell_length_b   8.44943654
_cell_length_c   9.16837108
_cell_angle_alpha   67.81114076
_cell_angle_beta   67.81114076
_cell_angle_gamma   30.02660612
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsAg3S2
_chemical_formula_sum   'Cs2 Ag6 S4'
_cell_volume   301.46542198
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.13545300  0.13545300  0.95683100  1
  Cs  Cs1  1  0.86454700  0.86454700  0.04316900  1
  Ag  Ag2  1  0.05832400  0.05832400  0.59857000  1
  Ag  Ag3  1  0.94167600  0.94167600  0.40143000  1
  Ag  Ag4  1  0.40416000  0.40416000  0.64647400  1
  Ag  Ag5  1  0.59584000  0.59584000  0.35352600  1
  Ag  Ag6  1  0.68819800  0.68819800  0.58212000  1
  Ag  Ag7  1  0.31180200  0.31180200  0.41788000  1
  S  S8  1  0.80836700  0.80836700  0.68526600  1
  S  S9  1  0.19163300  0.19163300  0.31473400  1
  S  S10  1  0.52166900  0.52166900  0.76472200  1
  S  S11  1  0.47833100  0.47833100  0.23527800  1
",12,785,0.2484202618500828,0.909788798270934,359.9397466666667,337.11822173949673
mp-561920,-2.1500082299668737,0.0,CsAgF3,0.0,"['Ag', 'Cs', 'F']","# generated using pymatgen
data_CsAgF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38463414
_cell_length_b   6.38463414
_cell_length_c   6.38463414
_cell_angle_alpha   118.42505896
_cell_angle_beta   118.42505896
_cell_angle_gamma   92.75023494
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsAgF3
_chemical_formula_sum   'Cs2 Ag2 F6'
_cell_volume   188.17827976
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.25000000  0.25000000  0.00000000  1
  Cs  Cs1  1  0.75000000  0.75000000  0.00000000  1
  Ag  Ag2  1  0.00000000  0.50000000  0.50000000  1
  Ag  Ag3  1  0.50000000  0.00000000  0.50000000  1
  F  F4  1  0.77035300  0.27035300  0.04070500  1
  F  F5  1  0.72964700  0.77035300  0.50000000  1
  F  F6  1  0.75000000  0.25000000  0.50000000  1
  F  F7  1  0.22964700  0.72964700  0.95929500  1
  F  F8  1  0.27035300  0.22964700  0.50000000  1
  F  F9  1  0.25000000  0.75000000  0.50000000  1
",140,786,,,,
mp-562364,-1.2923275123106066,1.4694,Cr2Ag2O7,0.0276286372727287,"['Ag', 'Cr', 'O']","# generated using pymatgen
data_Cr2Ag2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.63196400
_cell_length_b   6.99757496
_cell_length_c   7.19701850
_cell_angle_alpha   92.02868809
_cell_angle_beta   111.45431494
_cell_angle_gamma   94.96332813
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr2Ag2O7
_chemical_formula_sum   'Cr4 Ag4 O14'
_cell_volume   308.87776480
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.76039100  0.66320700  0.98448100  1
  Cr  Cr1  1  0.23960900  0.33679300  0.01551900  1
  Cr  Cr2  1  0.20007500  0.84461800  0.31225200  1
  Cr  Cr3  1  0.79992500  0.15538200  0.68774800  1
  Ag  Ag4  1  0.75262100  0.15341300  0.18392500  1
  Ag  Ag5  1  0.73184200  0.63375700  0.45495400  1
  Ag  Ag6  1  0.24737900  0.84658700  0.81607500  1
  Ag  Ag7  1  0.26815800  0.36624300  0.54504600  1
  O  O8  1  0.84441300  0.29559200  0.52170500  1
  O  O9  1  0.63193500  0.85163800  0.00036200  1
  O  O10  1  0.26596400  0.49327800  0.85649300  1
  O  O11  1  0.04282500  0.74647000  0.06181800  1
  O  O12  1  0.54644700  0.13748300  0.66749400  1
  O  O13  1  0.88686300  0.94458000  0.66643100  1
  O  O14  1  0.67533800  0.57024700  0.75367100  1
  O  O15  1  0.36806500  0.14836200  0.99963800  1
  O  O16  1  0.73403600  0.50672200  0.14350700  1
  O  O17  1  0.11313700  0.05542000  0.33356900  1
  O  O18  1  0.45355300  0.86251700  0.33250600  1
  O  O19  1  0.95717500  0.25353000  0.93818200  1
  O  O20  1  0.15558700  0.70440800  0.47829500  1
  O  O21  1  0.32466200  0.42975300  0.24632900  1
",2,787,,,,
mp-567574,-0.6567336088888891,0.0,DyAgGe,0.0,"['Dy', 'Ag', 'Ge']","# generated using pymatgen
data_DyAgGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.16878308
_cell_length_b   7.16878308
_cell_length_c   4.22855100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999154
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyAgGe
_chemical_formula_sum   'Dy3 Ag3 Ge3'
_cell_volume   188.19718393
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.00000000  0.58322500  0.00000000  1
  Dy  Dy1  1  0.58322500  0.00000000  0.00000000  1
  Dy  Dy2  1  0.41677500  0.41677500  0.00000000  1
  Ag  Ag3  1  0.75011700  0.75011700  0.50000000  1
  Ag  Ag4  1  0.24988300  0.00000000  0.50000000  1
  Ag  Ag5  1  0.00000000  0.24988300  0.50000000  1
  Ge  Ge6  1  0.00000000  0.00000000  0.00000000  1
  Ge  Ge7  1  0.66666700  0.33333300  0.50000000  1
  Ge  Ge8  1  0.33333300  0.66666700  0.50000000  1
",189,788,,,,
mp-567670,-0.471367123030303,0.0,Ho3(AgSn)4,0.0139158796969711,"['Ag', 'Ho', 'Sn']","# generated using pymatgen
data_Ho3(AgSn)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.79485739
_cell_length_b   8.79485739
_cell_length_c   8.79485739
_cell_angle_alpha   149.87073672
_cell_angle_beta   130.24252914
_cell_angle_gamma   59.27489531
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho3(AgSn)4
_chemical_formula_sum   'Ho3 Ag4 Sn4'
_cell_volume   258.60931059
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.37340800  0.87340800  0.50000000  1
  Ho  Ho1  1  0.00000000  0.00000000  0.00000000  1
  Ho  Ho2  1  0.62659200  0.12659200  0.50000000  1
  Ag  Ag3  1  0.97367500  0.67192800  0.30174700  1
  Ag  Ag4  1  0.02632500  0.32807200  0.69825300  1
  Ag  Ag5  1  0.37018100  0.67192800  0.69825300  1
  Ag  Ag6  1  0.62981900  0.32807200  0.30174700  1
  Sn  Sn7  1  0.69722800  0.50000000  0.19722800  1
  Sn  Sn8  1  0.30277200  0.50000000  0.80277200  1
  Sn  Sn9  1  0.21514600  0.21514600  0.00000000  1
  Sn  Sn10  1  0.78485400  0.78485400  0.00000000  1
",71,789,,,,
mp-567787,-0.2182481508333333,0.0,LiInAg2,0.0,"['Li', 'In', 'Ag']","# generated using pymatgen
data_LiInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.70879376
_cell_length_b   4.70879376
_cell_length_c   4.70879376
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiInAg2
_chemical_formula_sum   'Li1 In1 Ag2'
_cell_volume   73.82679419
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.75000000  0.75000000  0.75000000  1
  Ag  Ag3  1  0.25000000  0.25000000  0.25000000  1
",225,790,,,,
mp-568719,-0.3547517524999999,0.0,SmInAg2,0.0,"['Sm', 'In', 'Ag']","# generated using pymatgen
data_SmInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01603307
_cell_length_b   5.01603307
_cell_length_c   5.01603307
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmInAg2
_chemical_formula_sum   'Sm1 In1 Ag2'
_cell_volume   89.24135914
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.75000000  0.75000000  0.75000000  1
  Ag  Ag3  1  0.25000000  0.25000000  0.25000000  1
",225,791,,,,
mp-568917,-0.3665524454166671,0.0,LaInAg2,0.0,"['La', 'In', 'Ag']","# generated using pymatgen
data_LaInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13541532
_cell_length_b   5.13541532
_cell_length_c   5.13541532
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaInAg2
_chemical_formula_sum   'La1 In1 Ag2'
_cell_volume   95.76608210
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.25000000  0.25000000  0.25000000  1
  Ag  Ag3  1  0.75000000  0.75000000  0.75000000  1
",225,792,,,,
mp-569052,-0.0972872940729168,1.5898000000000003,AgSe3I,0.0149610675937497,"['Ag', 'I', 'Se']","# generated using pymatgen
data_AgSe3I
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10159700
_cell_length_b   8.25125800
_cell_length_c   15.05009000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSe3I
_chemical_formula_sum   'Ag4 Se12 I4'
_cell_volume   633.52741405
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.69770800  0.25000000  0.75000000  1
  Ag  Ag1  1  0.30229200  0.75000000  0.25000000  1
  Ag  Ag2  1  0.30229200  0.75000000  0.75000000  1
  Ag  Ag3  1  0.69770800  0.25000000  0.25000000  1
  Se  Se4  1  0.38566200  0.36979500  0.62113200  1
  Se  Se5  1  0.61433800  0.86979500  0.87886800  1
  Se  Se6  1  0.60080100  0.26104300  0.00000000  1
  Se  Se7  1  0.61433800  0.86979500  0.12113200  1
  Se  Se8  1  0.39919900  0.73895700  0.00000000  1
  Se  Se9  1  0.61433800  0.63020500  0.62113200  1
  Se  Se10  1  0.38566200  0.36979500  0.37886800  1
  Se  Se11  1  0.60080100  0.23895700  0.50000000  1
  Se  Se12  1  0.39919900  0.76104300  0.50000000  1
  Se  Se13  1  0.61433800  0.63020500  0.37886800  1
  Se  Se14  1  0.38566200  0.13020500  0.12113200  1
  Se  Se15  1  0.38566200  0.13020500  0.87886800  1
  I  I16  1  0.00000000  0.50000000  0.16577500  1
  I  I17  1  0.00000000  0.00000000  0.33422500  1
  I  I18  1  0.00000000  0.00000000  0.66577500  1
  I  I19  1  0.00000000  0.50000000  0.83422500  1
",53,793,0.6634215593924546,1.781978245239986,533.8083666666666,295.18056048634907
mp-569440,-0.3507751325000003,0.0,TmInAg2,0.0,"['Ag', 'In', 'Tm']","# generated using pymatgen
data_TmInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.92972220
_cell_length_b   4.92972220
_cell_length_c   4.92972220
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmInAg2
_chemical_formula_sum   'Tm1 In1 Ag2'
_cell_volume   84.71344494
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.25000000  0.25000000  0.25000000  1
  Ag  Ag3  1  0.75000000  0.75000000  0.75000000  1
",225,794,,,,
mp-569724,-0.5746396627777776,0.0,ErAgSn,0.0,"['Er', 'Ag', 'Sn']","# generated using pymatgen
data_ErAgSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.72586376
_cell_length_b   4.72586376
_cell_length_c   7.35693900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999662
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAgSn
_chemical_formula_sum   'Er2 Ag2 Sn2'
_cell_volume   142.29518220
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.00000000  0.00000000  0.24789600  1
  Er  Er1  1  0.00000000  0.00000000  0.74789600  1
  Ag  Ag2  1  0.33333300  0.66666700  0.05911100  1
  Ag  Ag3  1  0.66666700  0.33333300  0.55911100  1
  Sn  Sn4  1  0.33333300  0.66666700  0.46599300  1
  Sn  Sn5  1  0.66666700  0.33333300  0.96599300  1
",186,795,,,,
mp-569768,-0.366917391666667,0.0,NdInAg2,0.0,"['Ag', 'In', 'Nd']","# generated using pymatgen
data_NdInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05964600
_cell_length_b   5.05964600
_cell_length_c   5.05964600
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdInAg2
_chemical_formula_sum   'Nd1 In1 Ag2'
_cell_volume   91.58943928
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.75000000  0.75000000  0.75000000  1
  Ag  Ag3  1  0.25000000  0.25000000  0.25000000  1
",225,796,,,,
mp-569813,-0.3053380745238096,0.2941999999999996,In5AgTe8,0.0,"['Ag', 'In', 'Te']","# generated using pymatgen
data_In5AgTe8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.32622600
_cell_length_b   6.32622600
_cell_length_c   12.84604000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In5AgTe8
_chemical_formula_sum   'In5 Ag1 Te8'
_cell_volume   514.11310623
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00000000  0.50000000  0.25469300  1
  In  In1  1  0.00000000  0.50000000  0.74530700  1
  In  In2  1  0.50000000  0.00000000  0.74530700  1
  In  In3  1  0.50000000  0.50000000  0.00000000  1
  In  In4  1  0.50000000  0.00000000  0.25469300  1
  Ag  Ag5  1  0.00000000  0.00000000  0.50000000  1
  Te  Te6  1  0.72926700  0.27073300  0.38659700  1
  Te  Te7  1  0.22265800  0.77734200  0.88844300  1
  Te  Te8  1  0.77734200  0.22265800  0.88844300  1
  Te  Te9  1  0.77734200  0.77734200  0.11155700  1
  Te  Te10  1  0.27073300  0.72926700  0.38659700  1
  Te  Te11  1  0.22265800  0.22265800  0.11155700  1
  Te  Te12  1  0.72926700  0.72926700  0.61340300  1
  Te  Te13  1  0.27073300  0.27073300  0.61340300  1
",111,797,0.1012059939639304,0.8992623036192322,172.359957,121.28748162083316
mp-569823,-0.3783408774999994,0.0,YInAg2,0.0,"['Ag', 'In', 'Y']","# generated using pymatgen
data_YInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96549049
_cell_length_b   4.96549049
_cell_length_c   4.96549049
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YInAg2
_chemical_formula_sum   'Y1 In1 Ag2'
_cell_volume   86.57080711
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.75000000  0.75000000  0.75000000  1
  Ag  Ag3  1  0.25000000  0.25000000  0.25000000  1
",225,798,,,,
mp-569943,-1.081678616972222,2.5683,K2AgI3,0.0058342870833336,"['Ag', 'I', 'K']","# generated using pymatgen
data_K2AgI3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.86538000
_cell_length_b   10.22567800
_cell_length_c   19.86579600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2AgI3
_chemical_formula_sum   'K8 Ag4 I12'
_cell_volume   988.35929275
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.25048900  0.03693400  1
  K  K1  1  0.25000000  0.74951100  0.96306600  1
  K  K2  1  0.75000000  0.75048900  0.46306600  1
  K  K3  1  0.25000000  0.24951100  0.53693400  1
  K  K4  1  0.75000000  0.92406700  0.71399100  1
  K  K5  1  0.25000000  0.57593300  0.21399100  1
  K  K6  1  0.75000000  0.42406700  0.78600900  1
  K  K7  1  0.25000000  0.07593300  0.28600900  1
  Ag  Ag8  1  0.25000000  0.13045200  0.86422400  1
  Ag  Ag9  1  0.25000000  0.63045200  0.63577600  1
  Ag  Ag10  1  0.75000000  0.86954800  0.13577600  1
  Ag  Ag11  1  0.75000000  0.36954800  0.36422400  1
  I  I12  1  0.75000000  0.49183200  0.59918600  1
  I  I13  1  0.25000000  0.00816800  0.09918600  1
  I  I14  1  0.25000000  0.68759000  0.77729900  1
  I  I15  1  0.75000000  0.81241000  0.27729900  1
  I  I16  1  0.25000000  0.88117000  0.57170800  1
  I  I17  1  0.75000000  0.11883000  0.42829200  1
  I  I18  1  0.25000000  0.50816800  0.40081400  1
  I  I19  1  0.75000000  0.61883000  0.07170800  1
  I  I20  1  0.25000000  0.38117000  0.92829200  1
  I  I21  1  0.75000000  0.31241000  0.22270100  1
  I  I22  1  0.25000000  0.18759000  0.72270100  1
  I  I23  1  0.75000000  0.99183200  0.90081400  1
",62,799,,,,
mp-570026,-0.6449724044444451,0.0,ErAgGe,0.0,"['Ag', 'Er', 'Ge']","# generated using pymatgen
data_ErAgGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.13425246
_cell_length_b   7.13425246
_cell_length_c   4.19799800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000426
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAgGe
_chemical_formula_sum   'Er3 Ag3 Ge3'
_cell_volume   185.04177584
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.58385700  0.00000000  0.00000000  1
  Er  Er1  1  0.41614300  0.41614300  0.00000000  1
  Er  Er2  1  0.00000000  0.58385700  0.00000000  1
  Ag  Ag3  1  0.74870500  0.74870500  0.50000000  1
  Ag  Ag4  1  0.25129500  0.00000000  0.50000000  1
  Ag  Ag5  1  0.00000000  0.25129500  0.50000000  1
  Ge  Ge6  1  0.00000000  0.00000000  0.00000000  1
  Ge  Ge7  1  0.66666700  0.33333300  0.50000000  1
  Ge  Ge8  1  0.33333300  0.66666700  0.50000000  1
",189,800,,,,
mp-570256,-0.297897950952381,1.5935,Ag2HgI4,0.0016038614285722,"['Ag', 'Hg', 'I']","# generated using pymatgen
data_Ag2HgI4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.56639000
_cell_length_b   6.56639000
_cell_length_c   6.50007200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag2HgI4
_chemical_formula_sum   'Ag2 Hg1 I4'
_cell_volume   280.26670907
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.50000000  0.00000000  0.50000000  1
  Ag  Ag1  1  0.00000000  0.50000000  0.50000000  1
  Hg  Hg2  1  0.00000000  0.00000000  0.00000000  1
  I  I3  1  0.73936500  0.73936500  0.24039700  1
  I  I4  1  0.73936500  0.26063500  0.75960300  1
  I  I5  1  0.26063500  0.26063500  0.24039700  1
  I  I6  1  0.26063500  0.73936500  0.75960300  1
",111,801,,,,
mp-570431,-0.0944510671666666,1.2460999999999998,AgTe3I,0.0177972945000006,"['Ag', 'I', 'Te']","# generated using pymatgen
data_AgTe3I
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14774500
_cell_length_b   8.80615500
_cell_length_c   16.46904500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgTe3I
_chemical_formula_sum   'Ag4 Te12 I4'
_cell_volume   746.57211899
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.30063700  0.75000000  0.25000000  1
  Ag  Ag1  1  0.30063700  0.75000000  0.75000000  1
  Ag  Ag2  1  0.69936300  0.25000000  0.25000000  1
  Ag  Ag3  1  0.69936300  0.25000000  0.75000000  1
  Te  Te4  1  0.37297900  0.71786900  0.00000000  1
  Te  Te5  1  0.63091000  0.85886500  0.12706700  1
  Te  Te6  1  0.37297900  0.78213100  0.50000000  1
  Te  Te7  1  0.36909000  0.14113500  0.87293300  1
  Te  Te8  1  0.62702100  0.21786900  0.50000000  1
  Te  Te9  1  0.63091000  0.64113500  0.37293300  1
  Te  Te10  1  0.36909000  0.35886500  0.37293300  1
  Te  Te11  1  0.62702100  0.28213100  0.00000000  1
  Te  Te12  1  0.36909000  0.14113500  0.12706700  1
  Te  Te13  1  0.63091000  0.85886500  0.87293300  1
  Te  Te14  1  0.36909000  0.35886500  0.62706700  1
  Te  Te15  1  0.63091000  0.64113500  0.62706700  1
  I  I16  1  0.00000000  0.00000000  0.67798000  1
  I  I17  1  0.00000000  0.50000000  0.82202000  1
  I  I18  1  0.00000000  0.50000000  0.17798000  1
  I  I19  1  0.00000000  0.00000000  0.32202000  1
",53,802,,,,
